"","D3","D2"
"10116",1,3693
"10117",1,841
"10118",1,3312
"10119",2,1903
"10120",1,4286
"10121",1,2053
"10122",1,1167
"10123",1,236
"10124",1,3697
"10125",1,185
"10126",2,5199
"10127",2,4954
"10128",1,5044
"10129",2,3164
"10130",1,2782
"10131",1,67
"10132",1,4310
"10133",1,1314
"10134",2,3586
"10135",1,8556
"10136",1,615
"10137",1,3987
"10138",1,8578
"10139",2,3570
"10140",1,2742
"10141",1,4988
"10142",2,4900
"10143",1,3979
"10144",1,4006
"10145",2,1988
"10146",1,1424
"10147",1,3069
"10148",2,892
"10149",1,3787
"10150",1,4292
"10151",2,848
"10152",1,4253
"10153",1,4202
"10154",1,6066
"10155",1,2601
"10156",1,2662
"10157",1,5383
"10158",1,2200
"10159",2,3554
"10160",1,4590
"10161",1,7849
"10162",2,5810
"10163",1,1164
"10164",2,4998
"10165",2,2688
"10166",1,4969
"10167",1,1815
"10168",1,765
"10169",1,1641
"10170",1,441
"10171",1,1453
"10172",1,2468
"10173",2,86
"10174",1,7191
"10175",1,2328
"10176",2,580
"10177",1,6983
"10178",2,5571
"10179",2,2277
"10180",1,4256
"10181",1,1677
"10182",2,1997
"10183",1,6021
"10184",1,5288
"10185",2,4922
"10186",1,2865
"10187",1,3656
"10188",1,5031
"10189",1,44245
"10190",1,3510
"10191",1,2411
"10192",1,2619
"10193",1,2871
"10194",1,1968
"10195",1,966
"10196",1,4531
"10197",2,861
"10198",1,5180
"10199",1,7604
"10200",1,19877
"10201",1,1480
"10202",1,5792
"10203",1,235
"10204",2,2146
"10205",1,5688
"10206",1,4373
"10207",1,1596
"10208",1,3468
"10209",1,858
"10210",1,126
"10211",2,2561
"10212",2,402
"10213",1,3554
"10214",1,3306
"10215",1,2368
"10216",1,4517
"10217",1,3931
"10218",1,1866
"10219",2,1355
"10220",2,2300
"10221",1,2404
"10222",1,2988
"10223",1,4724
"10224",1,4378
"10225",2,4653
"10226",1,5405
"10227",1,2413
"10228",2,4310
"10229",1,1991
"10230",2,2393
"10231",2,3111
"10232",2,3732
"10233",1,4599
"10234",1,6202
"10235",1,14221
"10236",2,2253
"10237",1,4271
"10238",1,4078
"10239",1,2568
"10240",1,3022
"10241",1,1379
"10242",1,2575
"10243",2,3319
"10244",2,5909
"10245",1,3959
"10246",1,6159
"10247",1,1306
"10248",2,3573
"10249",1,4162
"10250",1,3666
"10251",1,5378
"10252",1,3311
"10253",1,4802
"10254",1,245
"10255",1,1535
"10256",1,2435
"10257",2,4068
"10258",1,4316
"10259",2,5367
"10260",1,5750
"10261",1,1401
"10262",3,1622
"10263",1,1627
"10264",1,3479
"10265",2,2674
"10266",1,4564
"10267",1,3633
"10268",1,538
"10269",1,4031
"10270",2,3867
"10271",1,3064
"10272",1,3518
"10273",1,4846
"10274",1,2539
"10275",1,5118
"10276",1,5398
"10277",1,750
"10278",1,1321
"10279",1,3967
"10280",1,4944
"10281",1,5619
"10282",2,4068
"10283",1,4084
"10284",1,3634
"10285",1,5491
"10286",1,3164
"10287",1,708
"10288",1,5166
"10289",1,4855
"10290",2,4147
"10291",1,1716
"10292",1,3722
"10293",1,3270
"10294",2,2855
"10295",1,2545
"10296",1,2033
"10297",1,3141
"10298",2,3424
"10299",2,2599
"10300",1,2915
"10301",1,8505
"10302",2,731
"10303",1,2983
"10304",1,1510
"10305",1,3984
"10306",1,3538
"10307",1,913
"10308",1,4197
"10309",2,477
"10310",2,3585
"10311",1,298
"10312",1,2028
"10313",1,2569
"10314",1,4355
"10315",1,2976
"10316",2,4825
"10317",2,8728
"10318",2,1775
"10319",2,3637
"10320",1,3863
"10321",1,5078
"10322",1,2433
"10323",1,3618
"10324",1,3070
"10325",1,4102
"10326",1,3886
"10327",2,5466
"10328",1,819
"10329",1,4190
"10330",1,3570
"10331",1,4771
"10332",1,1325
"10333",2,3147
"10334",1,2789
"10335",1,4160
"10336",2,4725
"10337",1,3085
"10338",1,4495
"10339",2,4319
"10340",1,1113
"10341",1,4960
"10342",2,2199
"10343",1,4791
"10344",2,4252
"10345",2,2438
"10346",1,2610
"10347",1,5449
"10348",1,4181
"10349",1,4682
"10350",1,5201
"10351",1,4009
"10352",1,4681
"10353",1,9450
"10354",1,4083
"10355",5,2245
"10356",1,3867
"10357",2,4790
"10358",1,2564
"10359",2,4155
"10360",1,4675
"10361",2,3161
"10362",1,4338
"10363",1,4476
"10364",2,3356
"10365",1,5116
"10366",1,4194
"10367",1,3778
"10368",1,632
"10369",1,2336
"10370",1,6087
"10371",2,3871
"10372",2,385
"10373",1,5187
"10374",2,2631
"10375",1,3980
"10376",1,4833
"10377",1,4734
"10378",1,3081
"10379",2,3391
"10380",2,5598
"10381",1,3435
"10382",1,5658
"10383",1,5312
"10384",1,2312
"10385",2,3655
"10386",1,5685
"10387",1,6175
"10388",1,3492
"10389",1,5329
"10390",2,1786
"10391",1,3878
"10392",2,1388
"10393",2,3836
"10394",1,4480
"10395",1,2137
"10396",1,8810
"10397",1,4053
"10398",1,619
"10399",1,3233
"10400",1,3043
"10401",1,3587
"10402",1,5926
"10403",2,3221
"10404",1,3510
"10405",1,5141
"10406",2,5443
"10407",1,3722
"10408",2,2151
"10409",1,1279
"10410",1,4017
"10411",1,4809
"10412",2,4029
"10413",1,2064
"10414",2,4666
"10415",1,2589
"10416",1,2661
"10417",1,159
"10418",1,5000
"10419",2,2043
"10420",1,1490
"10421",1,2509
"10422",2,2804
"10423",1,3246
"10424",1,2633
"10425",1,3327
"10426",1,4614
"10427",1,4487
"10428",1,1542
"10429",2,3898
"10430",1,2270
"10431",2,2339
"10432",1,5282
"10433",2,2144
"10434",2,1318
"10435",1,3026
"10436",1,318
"10437",1,3772
"10438",1,3548
"10439",1,4555
"10440",1,3663
"10441",1,7375
"10442",2,3456
"10443",2,4517
"10444",1,5098
"10445",1,869
"10446",1,5052
"10447",1,2736
"10448",2,1254
"10449",1,1778
"10450",1,4245
"10451",1,3387
"10452",1,3374
"10453",1,3814
"10454",1,739
"10455",2,3244
"10456",1,2904
"10457",1,2650
"10458",1,8884
"10459",1,3825
"10460",1,1689
"10461",2,2399
"10462",1,2193
"10463",1,4897
"10464",1,4480
"10465",1,5121
"10466",1,3662
"10467",2,3818
"10468",1,200
"10469",2,2821
"10470",1,3505
"10471",1,13563
"10472",1,3683
"10473",1,6196
"10474",1,2851
"10475",1,4460
"10476",1,3531
"10477",2,4684
"10478",2,3651
"10479",1,540
"10480",2,3051
"10481",2,560
"10482",1,4004
"10483",2,3911
"10484",2,3806
"10485",2,3299
"10486",1,4132
"10487",2,2011
"10488",1,3909
"10489",1,4969
"10490",1,3002
"10491",1,3542
"10492",2,3763
"10493",1,3894
"10494",1,3619
"10495",1,3368
"10496",1,2660
"10497",1,3849
"10498",1,854
"10499",1,4414
"10500",1,3631
"10501",1,4760
"10502",1,622
"10503",2,3624
"10504",1,3590
"10505",1,3826
"10506",1,3402
"10507",1,5247
"10508",1,4289
"10509",1,3892
"10510",1,3259
"10511",1,4798
"10512",1,3852
"10513",1,3921
"10514",1,3626
"10515",1,56
"10516",2,1043
"10517",1,4192
"10518",1,3933
"10519",1,3070
"10520",1,3882
"10521",2,4895
"10522",1,5043
"10523",1,1147
"10524",1,4350
"10525",1,6075
"10526",2,2855
"10527",1,4117
"10528",1,992
"10529",1,2562
"10530",2,3685
"10531",1,3753
"10532",1,2794
"10533",2,3858
"10534",2,5319
"10535",2,3219
"10536",1,4162
"10537",2,3064
"10538",1,2345
"10539",2,2623
"10540",2,987
"10541",2,3264
"10542",1,796
"10543",2,999
"10544",1,5229
"10545",1,114
"10546",2,3039
"10547",1,325
"10548",2,3663
"10549",2,3814
"10550",2,4185
"10551",2,1622
"10552",2,5077
"10553",1,5041
"10554",1,4578
"10555",2,2036
"10556",1,1587
"10557",2,4534
"10558",1,3774
"10559",1,4028
"10560",2,3637
"10561",1,3009
"10562",2,2267
"10563",1,3855
"10564",1,2918
"10565",2,3310
"10566",1,5051
"10567",1,4943
"10568",1,2348
"10569",1,10977
"10570",2,3475
"10571",1,4484
"10572",1,2836
"10573",1,675
"10574",1,3174
"10575",1,3182
"10576",3,3052
"10577",1,5414
"10578",1,3700
"10579",2,3352
"10580",1,4601
"10581",1,2906
"10582",1,5158
"10583",2,5183
"10584",1,9865
"10585",2,5730
"10586",1,4109
"10587",1,4894
"10588",1,3183
"10589",1,2471
"10590",1,2641
"10591",1,1349
"10592",1,5582
"10593",1,2364
"10594",1,4686
"10595",1,4379
"10596",1,4929
"10597",2,5924
"10598",1,3210
"10599",1,4206
"10600",1,420
"10601",2,4184
"10602",1,4421
"10603",2,2874
"10604",1,4212
"10605",1,4134
"10606",1,5134
"10607",2,4506
"10608",1,875
"10609",2,3861
"10610",1,200
"10611",1,4535
"10612",1,2223
"10613",1,3558
"10614",1,3061
"10615",1,3663
"10616",2,2178
"10617",1,6513
"10618",1,1986
"10619",1,4896
"10620",1,5962
"10621",1,723
"10622",2,5045
"10623",1,218
"10624",1,3583
"10625",1,349
"10626",1,5782
"10627",1,4024
"10628",1,3402
"10629",1,5183
"10630",1,2772
"10631",2,3698
"10632",1,3356
"10633",1,3255
"10634",1,3740
"10635",3,2753
"10636",1,3999
"10637",1,3631
"10638",1,4695
"10639",1,3576
"10640",1,92
"10641",2,132
"10642",1,3384
"10643",1,3619
"10644",2,3432
"10645",2,5488
"10646",1,4430
"10647",1,4046
"10648",3,10257
"10649",2,4071
"10650",1,3279
"10651",1,4048
"10652",1,3874
"10653",1,2527
"10654",2,4334
"10655",1,2854
"10656",1,3828
"10657",1,5710
"10658",2,3175
"10659",1,2734
"10660",1,4755
"10661",2,9168
"10662",1,26384
"10663",1,5100
"10664",1,2806
"10665",1,4687
"10666",2,3742
"10667",1,3982
"10668",1,5760
"10669",1,5026
"10670",1,2634
"10671",2,3248
"10672",1,2896
"10673",1,4277
"10674",2,2255
"10675",1,3322
"10676",2,604
"10677",1,4452
"10678",1,3997
"10679",1,4779
"10680",1,3529
"10681",1,1670
"10682",1,2917
"10683",2,5435
"10684",1,211
"10685",2,10652
"10686",1,3181
"10687",1,1334
"10688",2,1766
"10689",1,2784
"10690",1,4029
"10691",1,4421
"10692",1,4846
"10693",1,1733
"10694",1,4107
"10695",1,1921
"10696",1,2295
"10697",2,3645
"10698",2,3952
"10699",3,938
"10700",2,4067
"10701",1,4536
"10702",2,7912
"10703",2,3777
"10704",1,4942
"10705",1,5420
"10706",2,3510
"10707",1,5131
"10708",1,4700
"10709",1,3025
"10710",1,3360
"10711",2,3722
"10712",2,3616
"10713",1,621
"10714",2,4484
"10715",1,1687
"10716",2,4538
"10717",3,539
"10718",1,4866
"10719",3,620
"10720",1,4251
"10721",1,5145
"10722",2,3028
"10723",2,782
"10724",1,354
"10725",1,4164
"10726",2,4706
"10727",1,3559
"10728",1,2868
"10729",2,6999
"10730",1,5941
"10731",2,1050
"10732",2,3680
"10733",1,1351
"10734",1,1114
"10735",2,9006
"10736",1,3206
"10737",2,2658
"10738",2,4240
"10739",1,12432
"10740",1,7300
"10741",2,4203
"10742",2,3897
"10743",1,3760
"10744",1,3443
"10745",1,2047
"10746",2,4171
"10747",2,4609
"10748",1,428
"10749",2,6776
"10750",2,2575
"10751",1,1528
"10752",1,3068
"10753",1,774
"10754",2,5442
"10755",1,4149
"10756",2,5309
"10757",2,3992
"10758",1,550
"10759",1,1625
"10760",1,5503
"10761",2,3794
"10762",1,1573
"10763",1,2879
"10764",2,2481
"10765",1,6944
"10766",2,4525
"10767",1,1556
"10768",2,3012
"10769",1,4550
"10770",1,5474
"10771",2,3014
"10772",1,4631
"10773",1,3779
"10774",1,2814
"10775",1,789
"10776",2,2102
"10777",1,1879
"10778",1,4100
"10779",1,2407
"10780",2,5447
"10781",1,3123
"10782",1,1093
"10783",2,3155
"10784",1,5223
"10785",1,4300
"10786",2,2169
"10787",1,5432
"10788",2,2012
"10789",1,33077
"10790",1,3687
"10791",1,4904
"10792",1,961
"10793",2,5550
"10794",1,3648
"10795",2,2724
"10796",1,4255
"10797",2,4500
"10798",2,2701
"10799",1,4747
"10800",1,4057
"10801",1,1099
"10802",2,3864
"10803",1,4302
"10804",2,2390
"10805",1,2111
"10806",1,4623
"10807",2,4857
"10808",1,1239
"10809",1,4628
"10810",1,4123
"10811",1,4373
"10812",1,2359
"10813",1,3659
"10814",1,4068
"10815",1,2391
"10816",2,1593
"10817",2,4573
"10818",2,3683
"10819",1,2720
"10820",1,4269
"10821",1,3238
"10822",1,2912
"10823",1,5006
"10824",2,4675
"10825",1,1586
"10826",1,3029
"10827",2,854
"10828",1,4479
"10829",2,3871
"10830",1,5596
"10831",1,3228
"10832",2,916
"10833",2,690
"10834",1,3434
"10835",3,430
"10836",1,5858
"10837",2,3288
"10838",1,2568
"10839",1,3156
"10840",2,4037
"10841",1,6987
"10842",1,5850
"10843",1,4329
"10844",1,5759
"10845",1,4037
"10846",1,27049
"10847",3,5245
"10848",1,2808
"10849",1,717
"10850",1,3026
"10851",2,802
"10852",1,2479
"10853",2,4323
"10854",1,3584
"10855",1,4111
"10856",1,2921
"10857",2,2861
"10858",1,3795
"10859",1,1438
"10860",2,2980
"10861",1,3987
"10862",2,4435
"10863",3,395
"10864",2,2888
"10865",1,3341
"10866",1,692
"10867",1,5834
"10868",2,4221
"10869",1,7168
"10870",1,4399
"10871",1,1449
"10872",2,2689
"10873",1,3710
"10874",1,964
"10875",1,1573
"10876",1,5126
"10877",2,2971
"10878",1,3117
"10879",1,3538
"10880",1,5097
"10881",2,5814
"10882",2,3393
"10883",1,1595
"10884",1,3390
"10885",1,3063
"10886",2,940
"10887",2,4388
"10888",1,973
"10889",2,4917
"10890",2,347
"10891",1,3653
"10892",1,4460
"10893",1,3519
"10894",2,2245
"10895",1,3637
"10896",1,5743
"10897",2,2768
"10898",2,4489
"10899",1,4292
"10900",1,3749
"10901",2,3724
"10902",1,3161
"10903",1,3749
"10904",2,5316
"10905",1,5684
"10906",2,3528
"10907",1,4649
"10908",1,1587
"10909",2,3990
"10910",1,24583
"10911",1,3632
"10912",1,3424
"10913",2,4481
"10914",1,3315
"10915",1,4778
"10916",2,5703
"10917",2,1941
"10918",1,4052
"10919",1,2147
"10920",1,1389
"10921",1,3756
"10922",1,4432
"10923",1,1113
"10924",2,4128
"10925",2,2835
"10926",1,3044
"10927",1,2328
"10928",1,2808
"10929",1,3248
"10930",2,2665
"10931",2,41
"10932",1,4107
"10933",1,3020
"10934",2,426
"10935",1,2929
"10936",2,3576
"10937",1,4592
"10938",1,1605
"10939",1,1073
"10940",1,4141
"10941",1,4965
"10942",1,3469
"10943",1,1811
"10944",1,3911
"10945",2,3853
"10946",2,3416
"10947",1,2629
"10948",2,3561
"10949",1,687
"10950",1,5085
"10951",2,959
"10952",1,1792
"10953",1,2855
"10954",1,157
"10955",1,3785
"10956",1,2500
"10957",1,3873
"10958",2,4618
"10959",1,3693
"10960",1,3562
"10961",2,4293
"10962",2,4956
"10963",1,4760
"10964",2,4668
"10965",1,3142
"10966",1,7662
"10967",2,1312
"10968",1,1168
"10969",1,5381
"10970",1,3037
"10971",1,897
"10972",1,6119
"10973",1,3493
"10974",1,1344
"10975",2,5234
"10976",2,3163
"10977",1,289
"10978",3,3202
"10979",2,4339
"10980",1,6717
"10981",1,162
"10982",2,4552
"10983",1,6258
"10984",1,3609
"10985",1,3380
"10986",2,1927
"10987",1,2487
"10988",2,3642
"10989",1,3152
"10990",1,1501
"10991",1,3932
"10992",1,4286
"10993",3,1290
"10994",1,2124
"10995",1,204
"10996",2,1196
"10997",1,2421
"10998",2,4225
"10999",1,3924
"11000",1,7156
"11001",1,1618
"11002",1,3265
"11003",1,3054
"11004",1,5014
"11005",2,1957
"11006",1,4407
"11007",2,3156
"11008",1,3460
"11009",1,3516
"11010",2,2048
"11011",1,5290
"11012",1,949
"11013",1,2946
"11014",1,4652
"11015",1,2792
"11016",1,2756
"11017",1,2282
"11018",2,3095
"11019",1,3422
"11020",1,3181
"11021",1,3093
"11022",1,4211
"11023",1,4378
"11024",1,4357
"11025",1,3296
"11026",1,5805
"11027",1,2529
"11028",1,5427
"11029",1,2461
"11030",2,2942
"11031",1,3730
"11032",1,9807
"11033",1,4103
"11034",2,10053
"11035",1,3086
"11036",2,3441
"11037",1,3203
"11038",1,2987
"11039",2,2362
"11040",1,2772
"11041",1,1775
"11042",1,4301
"11043",2,4842
"11044",1,2870
"11045",1,6385
"11046",1,2945
"11047",1,6063
"11048",1,4440
"11049",1,3824
"11050",2,3630
"11051",1,6842
"11052",1,4622
"11053",2,2579
"11054",1,3594
"11055",2,2964
"11056",2,1542
"11057",1,4895
"11058",1,2943
"11059",1,3901
"11060",2,3425
"11061",1,5199
"11062",2,2993
"11063",1,4087
"11064",2,1164
"11065",1,3781
"11066",2,1775
"11067",1,4548
"11068",2,2448
"11069",1,92
"11070",1,3864
"11071",1,5381
"11072",1,4425
"11073",1,4510
"11074",1,3054
"11075",1,4030
"11076",1,5880
"11077",2,896
"11078",1,4512
"11079",1,1397
"11080",1,976
"11081",1,5376
"11082",1,5417
"11083",2,2557
"11084",1,3041
"11085",2,4345
"11086",1,2127
"11087",1,5181
"11088",2,1409
"11089",1,3263
"11090",1,654
"11091",2,2814
"11092",1,5495
"11093",1,3792
"11094",1,2948
"11095",1,6510
"11096",1,3927
"11097",1,5738
"11098",1,2554
"11099",1,4483
"11100",1,5108
"11101",2,223
"11102",2,2726
"11103",1,2788
"11104",1,3124
"11105",1,5539
"11106",2,1864
"11107",1,3350
"11108",1,2725
"11109",2,3927
"11110",2,2447
"11111",1,2603
"11112",1,2110
"11113",1,3996
"11114",1,6251
"11115",1,172
"11116",1,2361
"11117",1,361
"11118",1,4404
"11119",1,2925
"11120",1,584
"11121",2,2400
"11122",1,2416
"11123",1,5240
"11124",1,5083
"11125",2,2802
"11126",1,4137
"11127",1,5282
"11128",1,3648
"11129",1,1764
"11130",1,3245
"11131",2,521
"11132",1,6530
"11133",1,32145
"11134",2,133
"11135",1,548
"11136",1,5373
"11137",2,4362
"11138",1,2649
"11139",2,724
"11140",1,14
"11141",1,2966
"11142",2,4732
"11143",1,21801
"11144",1,2675
"11145",1,5117
"11146",2,3269
"11147",1,4301
"11148",1,4422
"11149",2,944
"11150",1,5239
"11151",1,470
"11152",1,4844
"11153",1,3620
"11154",2,3075
"11155",2,1917
"11156",1,4271
"11157",1,2352
"11158",2,3665
"11159",1,3947
"11160",1,3809
"11161",2,5337
"11162",1,2984
"11163",1,4639
"11164",1,731
"11165",2,5548
"11166",1,3994
"11167",2,511
"11168",1,11189
"11169",1,5554
"11170",2,4287
"11171",1,3710
"11172",1,5818
"11173",2,2420
"11174",1,430
"11175",1,3956
"11176",2,378
"11177",1,4644
"11178",2,2506
"11179",2,3347
"11180",1,3953
"11181",1,4660
"11182",1,3025
"11183",2,5709
"11184",3,4112
"11185",1,4599
"11186",1,301
"11187",1,5629
"11188",2,3140
"11189",1,963
"11190",1,3507
"11191",1,1849
"11192",1,2771
"11193",1,960
"11194",1,2208
"11195",1,852
"11196",3,728
"11197",1,5291
"11198",1,2371
"11199",2,1813
"11200",1,3772
"11201",1,5928
"11202",1,2984
"11203",1,4216
"11204",1,4793
"11205",1,4245
"11206",2,3016
"11207",2,2891
"11208",1,5236
"11209",2,4133
"11210",2,3515
"11211",1,7417
"11212",2,3349
"11213",2,3364
"11214",2,3313
"11215",1,4123
"11216",1,346
"11217",1,1841
"11218",1,4367
"11219",1,2944
"11220",1,5522
"11221",1,829
"11222",1,5067
"11223",2,3435
"11224",2,718
"11225",1,431
"11226",1,3113
"11227",1,16418
"11228",2,2929
"11229",1,3491
"11230",2,2750
"11231",1,3399
"11232",1,3618
"11233",1,4078
"11234",2,3333
"11235",1,5388
"11236",1,441
"11237",1,465
"11238",1,4189
"11239",1,4679
"11240",1,4266
"11241",2,2892
"11242",2,2977
"11243",2,4955
"11244",1,3852
"11245",1,1363
"11246",2,6011
"11247",1,6644
"11248",1,3458
"11249",2,4772
"11250",1,2634
"11251",1,3102
"11252",2,4089
"11253",1,48
"11254",2,2669
"11255",2,2558
"11256",2,8008
"11257",1,3384
"11258",2,3550
"11259",1,4379
"11260",1,437
"11261",2,504
"11262",2,1145
"11263",2,1558
"11264",2,4197
"11265",1,4656
"11266",1,5771
"11267",1,19939
"11268",2,4176
"11269",2,1964
"11270",2,3234
"11271",1,228
"11272",1,464
"11273",1,1727
"11274",1,3106
"11275",1,2345
"11276",1,4012
"11277",1,422
"11278",2,2976
"11279",1,4005
"11280",1,2759
"11281",1,2990
"11282",1,3170
"11283",1,32513
"11284",1,5323
"11285",1,2952
"11286",1,4501
"11287",1,5634
"11288",1,4906
"11289",2,1144
"11290",1,4787
"11291",1,3992
"11292",1,4223
"11293",1,3771
"11294",1,3333
"11295",1,2940
"11296",1,294
"11297",2,3470
"11298",1,1551
"11299",1,23727
"11300",1,4215
"11301",1,5547
"11302",1,4453
"11303",1,3296
"11304",2,3535
"11305",1,429
"11306",1,4685
"11307",1,1252
"11308",1,4905
"11309",2,3017
"11310",1,343
"11311",1,2079
"11312",2,2638
"11313",1,1531
"11314",2,2162
"11315",1,5294
"11316",2,4495
"11317",2,2019
"11318",1,592
"11319",2,1977
"11320",1,4333
"11321",1,5157
"11322",1,3870
"11323",1,271
"11324",1,2357
"11325",1,3783
"11326",1,955
"11327",1,5637
"11328",2,1090
"11329",1,4750
"11330",1,3964
"11331",2,2253
"11332",1,8255
"11333",2,4423
"11334",2,6341
"11335",2,1549
"11336",1,4752
"11337",1,9068
"11338",1,3117
"11339",1,4349
"11340",2,3732
"11341",2,2711
"11342",1,3036
"11343",2,3905
"11344",1,5024
"11345",1,3895
"11346",1,4439
"11347",1,6619
"11348",1,3546
"11349",1,4672
"11350",1,3631
"11351",1,1057
"11352",1,5855
"11353",1,3737
"11354",2,1066
"11355",2,3799
"11356",2,3790
"11357",1,5641
"11358",1,676
"11359",1,1691
"11360",2,4752
"11361",1,1066
"11362",1,4841
"11363",1,4399
"11364",1,4044
"11365",1,3396
"11366",2,4502
"11367",1,3895
"11368",1,170
"11369",2,4119
"11370",1,1528
"11371",1,3905
"11372",1,6018
"11373",1,3665
"11374",1,4350
"11375",2,1363
"11376",1,3378
"11377",1,4365
"11378",2,4390
"11379",1,1801
"11380",2,5039
"11381",1,1991
"11382",1,4608
"11383",1,4595
"11384",1,2900
"11385",1,2310
"11386",1,4162
"11387",1,3743
"11388",1,5216
"11389",2,4148
"11390",2,814
"11391",1,1320
"11392",2,893
"11393",2,938
"11394",1,2783
"11395",1,4801
"11396",1,5917
"11397",2,1060
"11398",1,2919
"11399",2,4452
"11400",2,977
"11401",1,4782
"11402",1,4140
"11403",1,5416
"11404",1,3052
"11405",3,9167
"11406",2,3813
"11407",1,5533
"11408",2,1123
"11409",2,3693
"11410",1,4362
"11411",1,5634
"11412",1,3565
"11413",1,3415
"11414",2,2976
"11415",1,1004
"11416",1,4845
"11417",1,4747
"11418",2,3707
"11419",2,3247
"11420",1,1449
"11421",1,3532
"11422",1,4671
"11423",1,4516
"11424",1,4779
"11425",1,4570
"11426",1,3176
"11427",1,3376
"11428",1,3986
"11429",2,5300
"11430",2,670
"11431",1,3577
"11432",1,2984
"11433",1,539
"11434",2,3108
"11435",1,4621
"11436",1,3683
"11437",1,4583
"11438",1,3321
"11439",1,3689
"11440",1,5111
"11441",1,588
"11442",1,3992
"11443",1,5029
"11444",2,2475
"11445",1,4070
"11446",2,4152
"11447",2,3334
"11448",1,3584
"11449",1,2676
"11450",1,4505
"11451",1,3709
"11452",1,5590
"11453",1,4982
"11454",1,5235
"11455",2,3894
"11456",1,4349
"11457",1,7221
"11458",1,4016
"11459",1,3632
"11460",2,3607
"11461",2,232
"11462",1,2882
"11463",1,2907
